name1,name2,cat_id,normalized_text,tokens
ست ورزشی نایکی کلاه دار رنگ خردلی با شلوار سورمه ای,,8,ورزشی نایکی کلاه دار رنگ خردلی شلوار سورمه,"['ورزشی', 'نایکی', 'کلاه', 'دار', 'رنگ', 'خردلی', 'شلوار', 'سورمه']"
ست گرمکن آستین استاندارد راسته مردانه AC&Co / Altınyıldız Classics | ET9424100001,,8,گرمکن آستین استاندارد راسته مردانه altınyıldız classics,"['گرمکن', 'آستین', 'استاندارد', 'راسته', 'مردانه', 'altınyıldız', 'classics']"
ست گرمکن آستین بلند مردانه | نایکی Nike DH8768-657,,8,گرمکن آستین بلند مردانه نایکی nike,"['گرمکن', 'آستین', 'بلند', 'مردانه', 'نایکی', 'nike']"
ست سویشرت شلوار ورزشی مردانه آلشپرت زیپ دار ALA MUH2716-001 | مشکی/زرد,,8,سویشرت شلوار ورزشی مردانه آلشپرت زیپ دار ala muh مشکی زرد,"['سویشرت', 'شلوار', 'ورزشی', 'مردانه', 'آلشپرت', 'زیپ', 'دار', 'ala', 'muh', 'مشکی', 'زرد']"
ست گرمکن ورزشی مردانه اورجینال | PC-VMM-7BEB,,8,گرمکن ورزشی مردانه اورجینال vmm beb,"['گرمکن', 'ورزشی', 'مردانه', 'اورجینال', 'vmm', 'beb']"
ست گرمکن ورزشی مردانه برند داینامو Dynamo اورجینال AS-1-300 B.B,,8,گرمکن ورزشی مردانه برند داینامو dynamo اورجینال,"['گرمکن', 'ورزشی', 'مردانه', 'برند', 'داینامو', 'dynamo', 'اورجینال']"
گرمکن شلوار هواداری فرانسه 2023/2024,,8,گرمکن شلوار هواداری فرانسه,"['گرمکن', 'شلوار', 'هواداری', 'فرانسه']"
ست سوییشرت و شلوار رئال مادرید سرمه‌ای,,8,سوییشرت شلوار رئال مادرید سرمه‌ای,"['سوییشرت', 'شلوار', 'رئال', 'مادرید', 'سرمه\u200cای']"
ست سویشرت و شلوار ورزشی مردانه آلشپرت Uhlsport کد MUH385-103,,8,سویشرت شلوار ورزشی مردانه آلشپرت uhlsport muh,"['سویشرت', 'شلوار', 'ورزشی', 'مردانه', 'آلشپرت', 'uhlsport', 'muh']"
ست گرمکن مردانه Lumberjack | SN714 NASA EARTH JOGGER,,8,گرمکن مردانه lumberjack nasa earth jogger,"['گرمکن', 'مردانه', 'lumberjack', 'nasa', 'earth', 'jogger']"
پولوشرت شلوار پرسپولیس Perspolis H0104 Start Poloshirt With Pants Black And Red,,8,پولوشرت شلوار پرسپولیس perspolis start poloshirt with pants black and red,"['پولوشرت', 'شلوار', 'پرسپولیس', 'perspolis', 'start', 'poloshirt', 'with', 'pants', 'black', 'and', 'red']"
ست گرمکن ورزشی یا گرمکن ورزشی طبق تصویر مردانه برند میزانو اصل 32EG700612,,8,گرمکن ورزشی گرمکن ورزشی طبق تصویر مردانه برند میزانو اصل,"['گرمکن', 'ورزشی', 'گرمکن', 'ورزشی', 'طبق', 'تصویر', 'مردانه', 'برند', 'میزانو', 'اصل']"
ست گرمکن آستین بلند راسته مردانه Buratti | 651005,,8,گرمکن آستین بلند راسته مردانه buratti,"['گرمکن', 'آستین', 'بلند', 'راسته', 'مردانه', 'buratti']"
ست سویشرت و شلوار ورزشی مردانه نظری مدل NA-04,,8,سویشرت شلوار ورزشی مردانه نظری مدل,"['سویشرت', 'شلوار', 'ورزشی', 'مردانه', 'نظری', 'مدل']"
ست گرمکن شلوار مردانه استرج LYCFS,,8,گرمکن شلوار مردانه استرج lycfs,"['گرمکن', 'شلوار', 'مردانه', 'استرج', 'lycfs']"
مردانه آدیداس اورجینال | 5003047844,,8,مردانه آدیداس اورجینال,"['مردانه', 'آدیداس', 'اورجینال']"
ست گرمکن شلوار ورزشی مردانه کلاه دار طرح آدیداس تاوا TVA | آبی/ مشکی,,8,گرمکن شلوار ورزشی مردانه کلاه دار طرح آدیداس تاوا tva آبی مشکی,"['گرمکن', 'شلوار', 'ورزشی', 'مردانه', 'کلاه', 'دار', 'طرح', 'آدیداس', 'تاوا', 'tva', 'آبی', 'مشکی']"
ست گرمکن ورزشی مردانه پوما اورجینال | TYC00523354991,,8,گرمکن ورزشی مردانه پوما اورجینال tyc,"['گرمکن', 'ورزشی', 'مردانه', 'پوما', 'اورجینال', 'tyc']"
ست گرمکن مردانه Nike | TK6875-302,,8,گرمکن مردانه nike,"['گرمکن', 'مردانه', 'nike']"
مردانه لامبرجک اورجینال | 20-101349548-2,,8,مردانه لامبرجک اورجینال,"['مردانه', 'لامبرجک', 'اورجینال']"
iwheel shopping trolley,,9,iwheel shopping trolley,"['iwheel', 'shopping', 'trolley']"
چرخ خرید دستی مدل ty,,9,چرخ خرید دستی مدل,"['چرخ', 'خرید', 'دستی', 'مدل']"
چرخ خرید پله رو صندلی دار {چند منظوره},,9,چرخ خرید پله صندلی دار چند منظوره,"['چرخ', 'خرید', 'پله', 'صندلی', 'دار', 'چند', 'منظوره']"
چرخ خرید خانگی نگین مدل 532,,9,چرخ خرید خانگی نگین مدل,"['چرخ', 'خرید', 'خانگی', 'نگین', 'مدل']"
ساک خرید جادویی,,9,ساک خرید جادویی,"['ساک', 'خرید', 'جادویی']"
چرخ خرید فلزی تاشو با روکش کروم,,9,چرخ خرید فلزی تاشو روکش کروم,"['چرخ', 'خرید', 'فلزی', 'تاشو', 'روکش', 'کروم']"
چرخ خرید خانگی آرتیستون {کیسه بزرگ},,9,چرخ خرید خانگی آرتیستون کیسه بزرگ,"['چرخ', 'خرید', 'خانگی', 'آرتیستون', 'کیسه', 'بزرگ']"
چرخ خرید مارال مدل اسپرت دسته پلاستیکی تاشو کد ۵۳۳,,9,چرخ خرید مارال مدل اسپرت دسته پلاستیکی تاشو,"['چرخ', 'خرید', 'مارال', 'مدل', 'اسپرت', 'دسته', 'پلاستیکی', 'تاشو']"
ساک خرید جیبی,,9,ساک خرید جیبی,"['ساک', 'خرید', 'جیبی']"
چرخ خرید جگوار مدل لاکچری,,9,چرخ خرید جگوار مدل لاکچری,"['چرخ', 'خرید', 'جگوار', 'مدل', 'لاکچری']"
توت بگ طرح کلاسیک سرو,,9,توت طرح کلاسیک سرو,"['توت', 'طرح', 'کلاسیک', 'سرو']"
چرخ خرید کیسه ای تاشو,,9,چرخ خرید کیسه تاشو,"['چرخ', 'خرید', 'کیسه', 'تاشو']"
چرخ خريد صندلي دار آراد (101),,9,چرخ خرید صندلی دار آراد,"['چرخ', 'خرید', 'صندلی', 'دار', 'آراد']"
توت بگ مشکی خام,,9,توت مشکی خام,"['توت', 'مشکی', 'خام']"
ساک ایکیا مدل Frakta کد 172.283.40 - پسکرایه با تیپاکس/ماهکس/هوایی ا Frakta code 172.283.40,Frakta code 172.283.40,9,ساک ایکیا مدل frakta پسکرایه تیپاکس ماهکس هوایی frakta code,"['ساک', 'ایکیا', 'مدل', 'frakta', 'پسکرایه', 'تیپاکس', 'ماهکس', 'هوایی', 'frakta', 'code']"
کالسکه یا چرخ خريد فروشگاهي 120,,9,کالسکه چرخ خرید فروشگاهی,"['کالسکه', 'چرخ', 'خرید', 'فروشگاهی']"
چرخ خرید صندلی دار (تحمل وزن 30 کیلو),,9,چرخ خرید صندلی دار تحمل وزن کیلو,"['چرخ', 'خرید', 'صندلی', 'دار', 'تحمل', 'وزن', 'کیلو']"
سبد خرید چرخدار برزنتی مدل گلوریا,,9,سبد خرید چرخدار برزنتی مدل گلوریا,"['سبد', 'خرید', 'چرخدار', 'برزنتی', 'مدل', 'گلوریا']"
توت بگ حاشیه دار ساده,,9,توت حاشیه دار ساده,"['توت', 'حاشیه', 'دار', 'ساده']"
کیف پارچه ای (ساک پارچه ای) تمساح کد 1 (عقیق),,9,کیف پارچه ساک پارچه تمساح عقیق,"['کیف', 'پارچه', 'ساک', 'پارچه', 'تمساح', 'عقیق']"
توت بگ چهرازی,,9,توت چهرازی,"['توت', 'چهرازی']"
ساک پارچه ای (تت بگ) خرسی,,9,ساک پارچه خرسی,"['ساک', 'پارچه', 'خرسی']"
ساک خرید گلاسه 170 گرم روکش سلفون کد V8,,9,ساک خرید گلاسه گرم روکش سلفون,"['ساک', 'خرید', 'گلاسه', 'گرم', 'روکش', 'سلفون']"
کیف چرخ خرید دستی - جنس برزنتی - سایز بزرگ - ارسال رایگان ایران - دهکده سلمان,,9,کیف چرخ خرید دستی جنس برزنتی سایز بزرگ ارسال رایگان ایران دهکده سلمان,"['کیف', 'چرخ', 'خرید', 'دستی', 'جنس', 'برزنتی', 'سایز', 'بزرگ', 'ارسال', 'رایگان', 'ایران', 'دهکده', 'سلمان']"
ساک جاجیم زیپ داره جادار و بزرگ تومن تازه میتونین,,9,ساک جاجیم زیپ داره جادار بزرگ تومن تازه میتونین,"['ساک', 'جاجیم', 'زیپ', 'داره', 'جادار', 'بزرگ', 'تومن', 'تازه', 'میتونین']"
چرخ خرید مارال مدل اسپرت دسته ساده تاشو کد ۵۳۴,,9,چرخ خرید مارال مدل اسپرت دسته ساده تاشو,"['چرخ', 'خرید', 'مارال', 'مدل', 'اسپرت', 'دسته', 'ساده', 'تاشو']"
ساک 45 لیتر آسپری مدل Daylite Duffel O/S,,9,ساک لیتر آسپری مدل daylite duffel,"['ساک', 'لیتر', 'آسپری', 'مدل', 'daylite', 'duffel']"
چرخ خرید دستی مدل تاشو کد 002,,9,چرخ خرید دستی مدل تاشو,"['چرخ', 'خرید', 'دستی', 'مدل', 'تاشو']"
کیسه خرید پارچه ای طرح راه راهی,,9,کیسه خرید پارچه طرح راه راهی,"['کیسه', 'خرید', 'پارچه', 'طرح', 'راه', 'راهی']"
کیسه پارچه ای کد b2,,9,کیسه پارچه,"['کیسه', 'پارچه']"
ساک نان رنگ ابی فیروزه ای,,9,ساک نان رنگ ابی فیروزه,"['ساک', 'نان', 'رنگ', 'ابی', 'فیروزه']"
ساک خرید کرافت 120 گرم کد K4,,9,ساک خرید کرافت گرم,"['ساک', 'خرید', 'کرافت', 'گرم']"
ساک دستی پارچه ای نادیاهوم,,9,ساک دستی پارچه نادیاهوم,"['ساک', 'دستی', 'پارچه', 'نادیاهوم']"
کیف قابل حمل راه راه سیاه سفید 45x36 سانتی متری ایکیا مدل IKEA SKYNKE ا IKEA SKYNKE carrier bag striped black white 45x36 cm,IKEA SKYNKE carrier bag striped black white 45x36 cm,9,کیف قابل حمل راه راه سیاه سفید سانتی متری ایکیا مدل ikea skynke ikea skynke carrier bag striped black white,"['کیف', 'قابل', 'حمل', 'راه', 'راه', 'سیاه', 'سفید', 'سانتی', 'متری', 'ایکیا', 'مدل', 'ikea', 'skynke', 'ikea', 'skynke', 'carrier', 'bag', 'striped', 'black', 'white']"
ساک پارچه ای مدل سنتی کد 9144,,9,ساک پارچه مدل سنتی,"['ساک', 'پارچه', 'مدل', 'سنتی']"
کیف پارچه ای طرح پاپیون,,9,کیف پارچه طرح پاپیون,"['کیف', 'پارچه', 'طرح', 'پاپیون']"
کیف خرید زنانه,,9,کیف خرید زنانه,"['کیف', 'خرید', 'زنانه']"
کیف دارویی رویال F11,,9,کیف دارویی رویال,"['کیف', 'دارویی', 'رویال']"
ساک دستی آماده پارچه ای ( سوزنی دسته دار ),,9,ساک دستی آماده پارچه سوزنی دسته دار,"['ساک', 'دستی', 'آماده', 'پارچه', 'سوزنی', 'دسته', 'دار']"
ساک خرید کرافت 120 گرم کد K5,,9,ساک خرید کرافت گرم,"['ساک', 'خرید', 'کرافت', 'گرم']"
توت بگ Starry Night ا Starry Night,Starry Night,9,توت starry night starry night,"['توت', 'starry', 'night', 'starry', 'night']"
سبد خرید طرح ساده,,9,سبد خرید طرح ساده,"['سبد', 'خرید', 'طرح', 'ساده']"
توت بگ طرح کریسمس,,9,توت طرح کریسمس,"['توت', 'طرح', 'کریسمس']"
بگ شاپ -پاکت خرید,,9,شاپ پاکت خرید,"['شاپ', 'پاکت', 'خرید']"
ساک خرید طرح 3 گل,,9,ساک خرید طرح,"['ساک', 'خرید', 'طرح']"
توت بگ طرح گل,,9,توت طرح,"['توت', 'طرح']"
چرخ خرید فروشگاهی فلزی 80 لیتری,,9,چرخ خرید فروشگاهی فلزی لیتری,"['چرخ', 'خرید', 'فروشگاهی', 'فلزی', 'لیتری']"
ساک پارچه ای مدل کاشی کاری کد 9145,,9,ساک پارچه مدل کاشی کاری,"['ساک', 'پارچه', 'مدل', 'کاشی', 'کاری']"
ساک تسمه ای کجراسایز30,,9,ساک تسمه کجراسایز,"['ساک', 'تسمه', 'کجراسایز']"
ساک پارچه ای مانیز_طرح maniz tote-bag- today is your day,,9,ساک پارچه مانیز طرح maniz tote bag today your day,"['ساک', 'پارچه', 'مانیز', 'طرح', 'maniz', 'tote', 'bag', 'today', 'your', 'day']"
ساک دستی آماده پارچه ای ( سوزنی دسته دار ),,9,ساک دستی آماده پارچه سوزنی دسته دار,"['ساک', 'دستی', 'آماده', 'پارچه', 'سوزنی', 'دسته', 'دار']"
ساک خرید,,9,ساک خرید,"['ساک', 'خرید']"
ساک خرید گلاسه 170 گرم روکش سلفون کد V3,,9,ساک خرید گلاسه گرم روکش سلفون,"['ساک', 'خرید', 'گلاسه', 'گرم', 'روکش', 'سلفون']"
ساک دستی پارچه ای طرح سنتی بته جغه,,9,ساک دستی پارچه طرح سنتی بته جغه,"['ساک', 'دستی', 'پارچه', 'طرح', 'سنتی', 'بته', 'جغه']"
ساک پارچه ای مدل مشاهیر کد 9155,,9,ساک پارچه مدل مشاهیر,"['ساک', 'پارچه', 'مدل', 'مشاهیر']"
ساک تسمه ای کجراسایز30,,9,ساک تسمه کجراسایز,"['ساک', 'تسمه', 'کجراسایز']"
ساک دستی بزرگ حمل نان مخمل ساسویه (کد 1251),,9,ساک دستی بزرگ حمل نان مخمل ساسویه,"['ساک', 'دستی', 'بزرگ', 'حمل', 'نان', 'مخمل', 'ساسویه']"
ساک پارچه ای مدل بته جقه کد 9146,,9,ساک پارچه مدل بته جقه,"['ساک', 'پارچه', 'مدل', 'بته', 'جقه']"
ساک دستی پارچه ای طرح start now,,9,ساک دستی پارچه طرح start now,"['ساک', 'دستی', 'پارچه', 'طرح', 'start', 'now']"
ساک تسمه ای کجراسایز30,,9,ساک تسمه کجراسایز,"['ساک', 'تسمه', 'کجراسایز']"
توت بگ شکوفه ا TootBag,TootBag,9,توت شکوفه tootbag,"['توت', 'شکوفه', 'tootbag']"
ساک پارچه ای مدل سنتی کد 9137,,9,ساک پارچه مدل سنتی,"['ساک', 'پارچه', 'مدل', 'سنتی']"
